GHO,Indicator,PUBLISHSTATE,PUBLISH STATES,YEAR,Year,REGION,WHO region,COUNTRY,Country,SEX,Sex,Display Value,Numeric Value,Low Value,High Value,Comments
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AMR,Americas,BOL,Bolivia (Plurinational State of),MLE,Male,61,61,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AMR,Americas,BOL,Bolivia (Plurinational State of),FMLE,Female,65,65,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AMR,Americas,BOL,Bolivia (Plurinational State of),BTSX,Both sexes,63,63,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,AMR,Americas,BOL,Bolivia (Plurinational State of),MLE,Male,65,65,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,AMR,Americas,BOL,Bolivia (Plurinational State of),FMLE,Female,69,69,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,AMR,Americas,BOL,Bolivia (Plurinational State of),BTSX,Both sexes,67,67,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,EUR,Europe,BIH,Bosnia and Herzegovina,MLE,Male,70,70,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,EUR,Europe,BIH,Bosnia and Herzegovina,FMLE,Female,76,76,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,EUR,Europe,BIH,Bosnia and Herzegovina,BTSX,Both sexes,73,73,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,EUR,Europe,BIH,Bosnia and Herzegovina,MLE,Male,72,72,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,EUR,Europe,BIH,Bosnia and Herzegovina,FMLE,Female,77,77,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,EUR,Europe,BIH,Bosnia and Herzegovina,BTSX,Both sexes,75,75,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,EUR,Europe,BIH,Bosnia and Herzegovina,MLE,Male,74,74,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,EUR,Europe,BIH,Bosnia and Herzegovina,FMLE,Female,78,78,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,EUR,Europe,BIH,Bosnia and Herzegovina,BTSX,Both sexes,76,76,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AFR,Africa,BWA,Botswana,MLE,Male,63,63,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AFR,Africa,BWA,Botswana,FMLE,Female,66,66,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AFR,Africa,BWA,Botswana,BTSX,Both sexes,65,65,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AFR,Africa,BWA,Botswana,MLE,Male,49,49,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AFR,Africa,BWA,Botswana,FMLE,Female,50,50,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AFR,Africa,BWA,Botswana,BTSX,Both sexes,49,49,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,AFR,Africa,BWA,Botswana,MLE,Male,64,64,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,AFR,Africa,BWA,Botswana,FMLE,Female,67,67,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,AFR,Africa,BWA,Botswana,BTSX,Both sexes,66,66,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AMR,Americas,BRA,Brazil,MLE,Male,64,64,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AMR,Americas,BRA,Brazil,FMLE,Female,70,70,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AMR,Americas,BRA,Brazil,BTSX,Both sexes,67,67,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AMR,Americas,BRA,Brazil,MLE,Male,67,67,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AMR,Americas,BRA,Brazil,FMLE,Female,74,74,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AMR,Americas,BRA,Brazil,BTSX,Both sexes,71,71,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,AMR,Americas,BRA,Brazil,MLE,Male,71,71,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,AMR,Americas,BRA,Brazil,FMLE,Female,78,78,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,AMR,Americas,BRA,Brazil,BTSX,Both sexes,74,74,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,WPR,Western Pacific,BRN,Brunei Darussalam,MLE,Male,71,71,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,WPR,Western Pacific,BRN,Brunei Darussalam,FMLE,Female,76,76,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,WPR,Western Pacific,BRN,Brunei Darussalam,BTSX,Both sexes,74,74,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,WPR,Western Pacific,BRN,Brunei Darussalam,MLE,Male,75,75,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,WPR,Western Pacific,BRN,Brunei Darussalam,FMLE,Female,79,79,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,WPR,Western Pacific,BRN,Brunei Darussalam,BTSX,Both sexes,77,77,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,WPR,Western Pacific,BRN,Brunei Darussalam,MLE,Male,76,76,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,WPR,Western Pacific,BRN,Brunei Darussalam,FMLE,Female,78,78,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,WPR,Western Pacific,BRN,Brunei Darussalam,BTSX,Both sexes,77,77,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,EUR,Europe,BGR,Bulgaria,MLE,Male,68,68,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,EUR,Europe,BGR,Bulgaria,FMLE,Female,75,75,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,EUR,Europe,BGR,Bulgaria,BTSX,Both sexes,71,71,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,EUR,Europe,BGR,Bulgaria,MLE,Male,68,68,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,EUR,Europe,BGR,Bulgaria,FMLE,Female,75,75,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,EUR,Europe,BGR,Bulgaria,BTSX,Both sexes,72,72,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,EUR,Europe,BGR,Bulgaria,MLE,Male,71,71,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,EUR,Europe,BGR,Bulgaria,FMLE,Female,78,78,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,EUR,Europe,BGR,Bulgaria,BTSX,Both sexes,74,74,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AFR,Africa,BFA,Burkina Faso,MLE,Male,45,45,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AFR,Africa,BFA,Burkina Faso,FMLE,Female,49,49,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AFR,Africa,BFA,Burkina Faso,BTSX,Both sexes,47,47,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AFR,Africa,BFA,Burkina Faso,MLE,Male,49,49,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AFR,Africa,BFA,Burkina Faso,FMLE,Female,51,51,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AFR,Africa,BFA,Burkina Faso,BTSX,Both sexes,50,50,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,AFR,Africa,BFA,Burkina Faso,MLE,Male,54,54,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,AFR,Africa,BFA,Burkina Faso,FMLE,Female,57,57,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,AFR,Africa,BFA,Burkina Faso,BTSX,Both sexes,56,56,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AFR,Africa,BDI,Burundi,MLE,Male,47,47,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AFR,Africa,BDI,Burundi,FMLE,Female,50,50,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AFR,Africa,BDI,Burundi,BTSX,Both sexes,48,48,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AFR,Africa,BDI,Burundi,MLE,Male,45,45,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AFR,Africa,BDI,Burundi,FMLE,Female,48,48,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AFR,Africa,BDI,Burundi,BTSX,Both sexes,46,46,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,AFR,Africa,BDI,Burundi,MLE,Male,52,52,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,AFR,Africa,BDI,Burundi,FMLE,Female,54,54,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,AFR,Africa,BDI,Burundi,BTSX,Both sexes,53,53,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,WPR,Western Pacific,KHM,Cambodia,MLE,Male,54,54,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,WPR,Western Pacific,KHM,Cambodia,FMLE,Female,58,58,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,WPR,Western Pacific,KHM,Cambodia,BTSX,Both sexes,56,56,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,WPR,Western Pacific,KHM,Cambodia,MLE,Male,57,57,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,WPR,Western Pacific,KHM,Cambodia,FMLE,Female,59,59,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,WPR,Western Pacific,KHM,Cambodia,BTSX,Both sexes,58,58,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,WPR,Western Pacific,KHM,Cambodia,MLE,Male,64,64,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,WPR,Western Pacific,KHM,Cambodia,FMLE,Female,66,66,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,WPR,Western Pacific,KHM,Cambodia,BTSX,Both sexes,65,65,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AFR,Africa,CMR,Cameroon,MLE,Male,52,52,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AFR,Africa,CMR,Cameroon,FMLE,Female,55,55,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AFR,Africa,CMR,Cameroon,BTSX,Both sexes,54,54,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AFR,Africa,CMR,Cameroon,MLE,Male,50,50,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AFR,Africa,CMR,Cameroon,FMLE,Female,53,53,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AFR,Africa,CMR,Cameroon,BTSX,Both sexes,51,51,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,AFR,Africa,CMR,Cameroon,MLE,Male,51,51,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,AFR,Africa,CMR,Cameroon,FMLE,Female,54,54,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,AFR,Africa,CMR,Cameroon,BTSX,Both sexes,53,53,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AMR,Americas,CAN,Canada,MLE,Male,74,74,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AMR,Americas,CAN,Canada,FMLE,Female,80,80,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AMR,Americas,CAN,Canada,BTSX,Both sexes,77,77,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AMR,Americas,CAN,Canada,MLE,Male,77,77,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AMR,Americas,CAN,Canada,FMLE,Female,82,82,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AMR,Americas,CAN,Canada,BTSX,Both sexes,79,79,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,AMR,Americas,CAN,Canada,MLE,Male,80,80,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,AMR,Americas,CAN,Canada,FMLE,Female,84,84,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,AMR,Americas,CAN,Canada,BTSX,Both sexes,82,82,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AFR,Africa,CPV,Cape Verde,MLE,Male,67,67,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AFR,Africa,CPV,Cape Verde,FMLE,Female,70,70,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AFR,Africa,CPV,Cape Verde,BTSX,Both sexes,69,69,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AFR,Africa,CPV,Cape Verde,MLE,Male,66,66,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AFR,Africa,CPV,Cape Verde,FMLE,Female,72,72,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AFR,Africa,CPV,Cape Verde,BTSX,Both sexes,69,69,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,AFR,Africa,CPV,Cape Verde,MLE,Male,68,68,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,AFR,Africa,CPV,Cape Verde,FMLE,Female,76,76,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,AFR,Africa,CPV,Cape Verde,BTSX,Both sexes,72,72,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AFR,Africa,CAF,Central African Republic,MLE,Male,45,45,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AFR,Africa,CAF,Central African Republic,FMLE,Female,49,49,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AFR,Africa,CAF,Central African Republic,BTSX,Both sexes,47,47,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AFR,Africa,CAF,Central African Republic,MLE,Male,43,43,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AFR,Africa,CAF,Central African Republic,FMLE,Female,45,45,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AFR,Africa,CAF,Central African Republic,BTSX,Both sexes,44,44,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,AFR,Africa,CAF,Central African Republic,MLE,Male,47,47,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,AFR,Africa,CAF,Central African Republic,FMLE,Female,50,50,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,AFR,Africa,CAF,Central African Republic,BTSX,Both sexes,48,48,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AFR,Africa,TCD,Chad,MLE,Male,46,46,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AFR,Africa,TCD,Chad,FMLE,Female,51,51,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AFR,Africa,TCD,Chad,BTSX,Both sexes,48,48,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AFR,Africa,TCD,Chad,MLE,Male,47,47,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AFR,Africa,TCD,Chad,FMLE,Female,50,50,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AFR,Africa,TCD,Chad,BTSX,Both sexes,48,48,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,AFR,Africa,TCD,Chad,MLE,Male,50,50,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,AFR,Africa,TCD,Chad,FMLE,Female,53,53,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,AFR,Africa,TCD,Chad,BTSX,Both sexes,51,51,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AMR,Americas,CHL,Chile,MLE,Male,69,69,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AMR,Americas,CHL,Chile,FMLE,Female,76,76,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AMR,Americas,CHL,Chile,BTSX,Both sexes,73,73,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AMR,Americas,CHL,Chile,MLE,Male,74,74,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AMR,Americas,CHL,Chile,FMLE,Female,80,80,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AMR,Americas,CHL,Chile,BTSX,Both sexes,77,77,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,AMR,Americas,CHL,Chile,MLE,Male,76,76,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,AMR,Americas,CHL,Chile,FMLE,Female,82,82,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,AMR,Americas,CHL,Chile,BTSX,Both sexes,79,79,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,WPR,Western Pacific,CHN,China,MLE,Male,67,67,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,WPR,Western Pacific,CHN,China,FMLE,Female,71,71,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,WPR,Western Pacific,CHN,China,BTSX,Both sexes,69,69,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,WPR,Western Pacific,CHN,China,MLE,Male,70,70,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,WPR,Western Pacific,CHN,China,FMLE,Female,73,73,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,WPR,Western Pacific,CHN,China,BTSX,Both sexes,71,71,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,WPR,Western Pacific,CHN,China,MLE,Male,74,74,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,WPR,Western Pacific,CHN,China,FMLE,Female,77,77,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,WPR,Western Pacific,CHN,China,BTSX,Both sexes,76,76,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AMR,Americas,COL,Colombia,MLE,Male,68,68,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AMR,Americas,COL,Colombia,FMLE,Female,75,75,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AMR,Americas,COL,Colombia,BTSX,Both sexes,71,71,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AMR,Americas,COL,Colombia,MLE,Male,69,69,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AMR,Americas,COL,Colombia,FMLE,Female,78,78,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AMR,Americas,COL,Colombia,BTSX,Both sexes,74,74,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,AMR,Americas,COL,Colombia,MLE,Male,74,74,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,AMR,Americas,COL,Colombia,FMLE,Female,81,81,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,AMR,Americas,COL,Colombia,BTSX,Both sexes,78,78,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AFR,Africa,COM,Comoros,MLE,Male,54,54,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AFR,Africa,COM,Comoros,FMLE,Female,58,58,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AFR,Africa,COM,Comoros,BTSX,Both sexes,56,56,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AFR,Africa,COM,Comoros,MLE,Male,57,57,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AFR,Africa,COM,Comoros,FMLE,Female,60,60,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AFR,Africa,COM,Comoros,BTSX,Both sexes,59,59,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,AFR,Africa,COM,Comoros,MLE,Male,60,60,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,AFR,Africa,COM,Comoros,FMLE,Female,63,63,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,AFR,Africa,COM,Comoros,BTSX,Both sexes,62,62,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AFR,Africa,COG,Congo,MLE,Male,55,55,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AFR,Africa,COG,Congo,FMLE,Female,58,58,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AFR,Africa,COG,Congo,BTSX,Both sexes,56,56,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AFR,Africa,COG,Congo,MLE,Male,53,53,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AFR,Africa,COG,Congo,FMLE,Female,55,55,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AFR,Africa,COG,Congo,BTSX,Both sexes,54,54,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,AFR,Africa,COG,Congo,MLE,Male,57,57,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,AFR,Africa,COG,Congo,FMLE,Female,59,59,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2011,2011,AFR,Africa,COG,Congo,BTSX,Both sexes,58,58,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,WPR,Western Pacific,COK,Cook Islands,MLE,Male,67,67,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,WPR,Western Pacific,COK,Cook Islands,FMLE,Female,73,73,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,WPR,Western Pacific,COK,Cook Islands,BTSX,Both sexes,70,70,,,
WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,WPR,Western Pacific,COK,Cook Islands,MLE,Male,69,69,,,
